numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
53,3,4,5.6,17.8,1.2,12.6,43.5,1.1,12.6,104.5,0.6,2.471
6,12,9,14.5,39.2,1.7,5.6,17.2,0.6,5.2,20.1,0.6,0.951
20,17,25,11.3,43.7,1.4,5.9,18.8,0.6,5.9,21.2,0.6,2.619
25,1,25,8.9,30.5,1.2,31.2,45.1,23.6,6.8,22.6,0.6,2.069
10,2,34,22.1,112.6,1.7,15.1,51.0,1.5,3.9,16.6,0.5,1.854
24,11,17,8.8,28.5,1.2,6.9,23.6,0.6,7.1,23.5,0.6,2.097
48,0,3,5.5,14.8,1.2,0.0,0.0,0.0,13.5,99.4,1.0,2.08
7,10,44,33.4,119.8,3.2,6.7,45.6,0.6,3.6,14.0,0.6,2.578
31,6,6,5.6,19.4,1.3,12.0,34.5,1.4,12.4,59.8,1.4,1.718
12,16,35,19.6,76.8,1.8,5.9,21.6,0.6,4.5,18.8,0.6,2.668
16,0,11,7.6,28.1,1.3,0.0,0.0,0.0,8.0,26.0,0.6,0.95
7,20,16,17.1,69.2,1.8,5.9,17.6,0.0,4.7,15.8,0.6,1.705
16,4,27,12.8,53.8,1.3,8.0,49.1,1.2,5.1,20.2,0.6,1.912
16,16,20,11.3,30.9,1.4,6.0,18.9,0.6,5.9,21.8,0.6,2.098
45,9,7,5.6,17.8,1.2,11.7,44.8,0.9,12.3,78.5,1.0,2.577
1,38,24,69.8,103.3,57.8,5.8,16.0,0.0,4.2,17.8,0.6,2.667
21,13,19,10.2,35.6,1.3,6.1,18.1,0.6,6.3,19.8,0.6,2.194
31,5,9,5.7,19.8,1.2,11.7,34.1,2.2,11.9,50.2,0.8,1.832
13,0,37,18.9,98.8,2.0,0.0,0.0,0.0,4.1,16.2,0.0,2.01
12,4,9,8.6,27.2,1.3,8.1,26.8,0.6,7.3,24.5,0.6,0.875
12,18,14,11.3,31.5,1.5,5.8,18.9,0.6,6.0,22.0,0.6,1.734
12,10,27,16.1,86.2,1.5,5.8,26.4,0.6,4.8,21.8,0.6,1.979
20,23,15,10.5,32.4,1.2,5.9,17.6,0.0,6.4,22.0,0.8,2.39
30,5,11,5.9,18.7,1.2,10.6,34.4,1.4,11.3,41.8,0.8,1.868
10,33,14,12.6,42.2,1.5,5.7,16.9,0.0,5.6,28.1,0.6,2.343
16,5,39,16.6,99.1,1.8,6.8,53.9,1.2,4.5,17.8,0.6,2.463
23,28,8,10.2,31.3,1.4,5.8,21.2,0.0,6.3,37.4,0.6,2.436
6,45,7,13.1,46.1,1.6,5.5,15.2,0.0,5.7,56.1,0.6,2.388
35,25,4,7.2,23.7,1.2,7.9,27.0,0.8,9.5,53.2,1.5,2.706
34,16,4,6.1,21.1,1.2,9.8,40.8,0.9,11.8,58.4,1.9,2.255
16,11,8,8.8,28.9,1.2,6.9,27.0,0.6,7.1,25.1,0.6,1.314
4,31,5,16.6,42.3,1.7,5.5,16.1,0.0,6.1,40.8,1.2,1.564
11,8,22,15.0,55.5,1.6,5.9,21.2,0.8,4.9,18.4,0.6,1.592
1,9,16,75.1,103.7,56.7,7.1,20.1,1.0,3.6,13.4,0.6,0.911
3,49,12,25.8,69.4,2.4,5.5,17.8,0.0,4.7,64.1,0.6,2.69
9,3,50,32.8,175.8,2.0,10.1,79.8,0.9,3.5,16.0,0.4,2.627
31,15,3,6.1,19.9,1.2,9.9,32.0,0.9,12.1,56.2,0.9,1.98
15,1,21,11.5,51.4,1.4,31.0,42.0,24.1,5.5,23.2,0.6,1.419
4,1,37,54.8,154.6,7.2,30.9,58.9,23.4,3.1,13.6,0.6,1.649
10,9,34,21.1,90.5,2.0,5.9,38.1,0.6,4.1,16.2,0.6,2.194
38,5,7,5.6,18.2,1.2,11.7,34.5,1.9,12.3,70.5,0.8,2.025
7,10,41,30.4,115.5,3.2,6.5,38.2,0.6,3.7,14.1,0.6,2.403
29,24,0,7.7,25.6,1.2,7.4,28.6,0.0,0.0,0.0,0.0,2.193
21,29,14,10.2,33.3,1.4,5.7,17.4,0.0,6.5,24.8,0.6,2.697
27,4,17,7.1,22.2,1.2,9.5,27.2,2.0,8.7,31.4,0.6,1.937
13,16,25,14.4,51.0,2.0,6.1,18.4,0.6,5.1,19.0,0.6,2.241
0,26,14,0.0,0.0,0.0,5.7,14.5,0.0,4.5,18.8,0.9,1.56
23,17,14,9.5,31.8,1.2,6.6,20.2,0.6,6.7,23.0,0.6,2.243
56,5,2,5.5,16.8,1.2,11.5,34.5,0.9,16.9,101.0,0.8,2.679
22,19,13,9.9,29.4,1.3,6.2,18.8,0.6,6.5,23.8,0.6,2.237
27,27,7,9.1,28.0,1.2,6.4,24.9,0.0,7.0,43.2,0.6,2.575
2,21,1,30.1,63.2,2.7,5.4,15.5,0.0,27.1,39.5,21.2,0.849
6,26,29,23.9,98.7,2.7,5.9,17.2,0.0,4.3,17.5,0.6,2.579
48,0,15,5.6,19.8,1.2,0.0,0.0,0.0,11.9,51.2,0.1,2.685
11,30,21,14.6,43.3,1.5,5.7,16.2,0.0,5.2,21.0,0.6,2.617
31,16,8,7.0,26.3,1.2,8.5,25.6,0.6,9.5,45.0,1.0,2.291
10,22,24,17.1,65.3,1.8,5.9,17.2,0.0,4.9,16.6,0.6,2.317
25,0,29,9.7,56.0,1.3,0.0,0.0,0.0,6.3,25.4,0.0,2.247
11,17,17,12.9,41.6,1.6,5.9,18.0,0.6,5.6,24.2,0.6,1.813
10,23,26,18.0,59.0,1.8,5.9,16.2,0.6,4.9,19.0,0.6,2.449
6,13,9,14.4,44.0,1.9,5.7,16.9,0.6,5.1,20.9,0.6,0.999
32,26,0,7.5,24.1,1.2,7.4,28.6,0.0,0.0,0.0,0.0,2.393
10,48,6,10.4,42.1,1.2,5.4,16.9,0.0,6.5,63.5,1.0,2.701
9,21,4,10.9,41.0,1.3,5.5,15.8,0.0,7.6,28.2,1.1,1.278
11,29,18,13.4,40.2,1.4,5.9,16.5,0.0,5.4,19.6,0.6,2.392
7,6,32,27.8,101.4,2.6,6.7,42.8,1.0,3.7,13.6,0.6,1.816
22,12,2,6.6,24.5,1.2,9.3,29.6,0.8,15.1,41.1,0.8,1.353
3,21,13,26.6,62.2,2.1,5.7,18.1,0.0,4.5,18.6,0.6,1.424
23,4,6,5.6,16.5,1.2,11.8,46.0,1.6,12.0,48.5,0.9,1.231
9,14,21,17.0,49.1,1.7,5.8,17.0,0.6,4.8,17.6,0.6,1.736
0,18,26,0.0,0.0,0.0,6.5,22.2,0.8,3.9,14.2,0.6,1.735
45,4,11,5.6,18.2,1.2,11.6,39.2,1.6,12.0,51.8,0.6,2.472
35,13,10,6.5,21.0,1.2,9.7,32.4,0.4,10.0,66.5,0.6,2.394
28,18,10,8.1,25.2,1.2,7.5,26.1,0.0,7.7,30.5,0.6,2.316
16,38,3,10.3,37.2,1.3,5.5,17.2,0.0,9.7,49.9,0.9,2.344
14,4,27,14.2,62.2,1.5,7.8,42.9,1.0,4.8,17.9,0.6,1.811
13,31,19,12.6,45.2,1.2,5.8,18.1,0.0,5.7,25.2,0.6,2.68
5,19,29,25.1,97.3,2.1,6.0,18.1,0.5,4.1,16.4,0.6,2.194
19,41,3,10.8,33.8,1.2,5.5,16.2,0.0,9.6,53.0,0.9,2.667
7,29,23,20.1,57.4,2.0,5.8,15.9,0.0,4.7,18.4,0.6,2.442
44,13,1,5.6,17.1,1.2,10.7,31.8,1.0,31.6,100.6,24.0,2.398
2,42,15,37.1,78.2,4.8,5.6,17.4,0.0,4.1,34.9,0.6,2.437
3,14,12,26.4,60.8,2.7,6.1,17.1,0.6,4.2,15.6,0.6,1.055
20,2,36,13.1,95.6,1.5,15.2,45.2,1.2,5.0,18.6,0.0,2.392
4,31,24,24.6,79.0,2.8,5.9,16.8,0.0,4.4,16.9,0.6,2.443
7,23,28,21.8,63.8,1.9,6.1,17.0,0.6,4.3,16.8,0.6,2.402
0,7,32,0.0,0.0,0.0,9.4,32.8,1.0,2.8,10.0,0.6,1.518
30,4,18,6.8,25.0,1.2,9.6,32.5,1.8,9.0,35.9,0.6,2.104
30,7,14,6.6,23.5,1.2,9.2,38.0,1.4,9.4,33.5,0.6,2.073
23,18,7,8.3,28.4,1.2,6.8,22.6,0.6,7.6,39.0,0.9,1.941
10,31,15,13.1,41.4,1.4,5.6,16.4,0.0,5.6,24.9,0.6,2.317
50,6,6,5.6,17.2,1.2,12.3,38.6,1.1,12.4,81.5,0.9,2.625
21,3,1,5.6,17.2,1.4,11.9,34.6,0.9,30.8,57.8,23.1,0.877
11,6,30,18.5,77.0,1.7,6.4,38.6,1.2,4.3,16.9,0.6,1.906
3,14,42,50.6,121.0,4.2,7.6,36.9,0.8,3.4,15.2,0.6,2.432
27,21,9,8.4,28.9,1.2,6.7,21.5,0.0,7.6,42.1,0.9,2.346
3,24,30,29.9,103.7,2.8,6.0,17.6,0.0,4.1,15.1,0.6,2.357
25,11,15,8.2,30.3,1.3,7.5,25.9,0.6,7.7,24.6,0.6,2.066
10,9,33,20.9,85.7,2.0,5.9,28.8,0.6,4.2,17.9,0.6,2.096
22,24,12,10.2,30.9,1.3,5.9,18.1,0.5,6.5,25.4,0.8,2.395
5,20,10,17.4,48.8,1.8,5.8,16.8,0.6,5.0,22.1,0.6,1.317
5,19,37,27.6,119.0,2.4,6.3,22.8,0.0,3.9,14.5,0.6,2.571
30,8,0,5.6,18.2,1.2,11.5,32.8,1.0,0.0,0.0,0.0,1.479
40,11,11,5.9,21.3,1.2,10.5,33.1,1.0,11.4,60.8,0.6,2.628
19,2,30,12.1,63.0,1.2,15.2,43.4,1.5,5.4,21.8,0.6,2.073
7,47,5,11.0,30.7,1.5,5.5,17.4,0.0,6.4,53.4,0.8,2.444
32,0,19,6.6,23.2,1.2,0.0,0.0,0.0,9.3,30.8,0.4,2.074
7,3,52,43.0,188.4,1.9,10.3,51.8,1.1,3.3,16.5,0.5,2.625
21,29,10,10.5,37.6,1.2,5.7,18.9,0.0,6.4,34.0,0.9,2.47
38,9,6,5.6,17.5,1.3,11.8,44.4,1.0,12.3,63.4,0.8,2.196
26,0,11,5.8,17.6,1.2,0.0,0.0,0.0,11.2,43.1,0.9,1.423
19,5,16,8.5,27.4,1.2,7.4,23.8,1.2,7.2,26.0,0.6,1.556
19,3,29,11.9,50.8,1.3,9.9,44.6,0.9,5.4,20.4,0.2,2.067
44,0,1,5.5,14.6,1.2,0.0,0.0,0.0,30.4,103.4,22.8,1.816
2,12,26,49.3,112.6,6.2,7.1,22.5,0.6,3.5,13.8,0.6,1.549
45,5,0,5.6,15.2,1.2,11.3,34.1,1.0,0.0,0.0,0.0,2.083
22,33,1,10.4,38.8,1.2,5.6,19.1,0.0,28.6,47.6,21.6,2.312
41,18,3,5.8,19.0,1.2,10.6,40.1,0.2,12.8,82.6,0.9,2.611
8,20,27,20.8,68.0,1.8,5.9,17.1,0.6,4.5,17.0,0.6,2.297
47,3,5,5.6,16.1,1.2,12.8,41.9,1.1,12.7,102.0,0.5,2.301
22,3,35,12.0,66.4,1.2,10.1,58.0,0.6,5.3,22.8,0.0,2.478
16,12,27,12.9,46.4,1.2,5.8,21.4,0.6,5.3,19.6,0.6,2.287
22,22,12,10.0,30.9,1.2,6.0,18.5,0.6,6.6,24.5,0.6,2.314
7,6,44,35.7,120.2,4.3,7.1,45.6,0.6,3.5,15.6,0.6,2.349
2,16,37,56.3,118.8,19.8,7.3,27.6,1.1,3.5,13.6,0.6,2.287
18,10,15,9.6,29.1,1.2,6.5,22.2,0.6,6.6,23.5,0.6,1.694
19,21,18,10.9,37.9,1.4,5.9,16.9,0.2,6.2,23.8,0.6,2.401
22,4,23,9.4,36.8,1.2,8.1,38.2,1.0,6.6,22.5,0.6,1.977
3,7,34,59.0,119.3,3.8,7.9,45.0,1.5,3.2,13.1,0.6,1.736
34,11,18,7.4,24.7,1.2,8.3,31.6,0.8,8.4,50.1,0.6,2.672
15,11,5,8.3,25.7,1.2,6.9,21.4,0.6,8.2,27.5,1.5,1.16
22,37,3,10.4,39.3,1.2,5.5,17.5,0.0,9.7,53.0,0.8,2.624
1,10,22,83.6,116.8,61.7,7.6,27.1,0.6,3.3,13.8,0.6,1.236
46,12,1,5.6,17.6,1.2,10.5,40.9,1.0,31.5,104.1,23.0,2.439
31,9,10,6.3,22.6,1.2,10.2,30.4,1.0,10.4,53.1,0.6,2.02
17,43,1,10.2,33.2,1.4,5.5,17.6,0.0,28.9,49.6,21.9,2.577
18,6,14,8.5,27.1,1.3,7.1,23.2,1.2,7.4,29.8,0.6,1.472
4,3,20,33.9,85.1,4.5,10.1,25.4,0.6,3.5,14.8,0.6,0.95
14,6,12,9.3,29.2,1.2,6.9,25.2,0.6,6.8,22.8,0.6,1.197
1,42,4,63.1,80.9,52.8,5.5,15.2,0.0,6.3,54.6,0.6,1.912
43,9,4,5.6,16.6,1.2,11.7,32.9,1.0,12.7,76.4,1.6,2.317
4,6,45,60.2,166.6,9.9,7.5,50.0,0.9,3.3,14.0,0.6,2.294
14,5,29,15.0,89.8,1.4,7.0,31.6,1.9,4.7,16.8,0.6,1.943
24,5,2,5.6,16.7,1.2,11.3,33.0,1.0,16.3,51.1,0.9,1.155
55,2,5,5.6,17.1,1.2,16.9,43.1,1.2,12.7,92.1,1.4,2.624
1,24,7,67.5,85.1,56.8,5.5,15.0,0.5,4.5,34.5,0.9,1.2
53,7,4,5.6,16.5,1.2,11.3,42.0,0.9,13.0,83.8,1.6,2.696
37,23,0,6.5,21.0,1.2,8.7,27.1,0.1,0.0,0.0,0.0,2.471
17,17,5,9.1,29.0,1.2,6.1,19.4,0.6,7.8,26.2,1.9,1.512
1,24,19,66.5,87.7,55.2,5.9,15.5,0.0,4.6,17.2,0.6,1.741
3,38,21,26.7,69.4,2.7,5.8,17.1,0.0,4.3,23.9,0.6,2.631
1,29,24,70.3,101.5,56.6,5.9,17.0,0.0,4.2,14.5,0.6,2.245
3,24,5,21.5,56.3,2.8,5.5,14.6,0.0,6.0,36.2,1.6,1.22
12,15,12,10.8,32.7,1.6,6.0,18.2,0.4,6.2,20.6,0.8,1.516
30,15,1,6.0,18.6,1.2,9.8,31.4,0.5,30.4,68.2,22.6,1.872
5,19,17,21.6,65.7,2.4,5.8,17.1,0.6,4.7,16.9,0.6,1.596
8,3,24,20.9,86.8,2.2,9.9,35.8,0.9,4.1,16.6,0.6,1.318
0,26,12,0.0,0.0,0.0,5.7,15.8,0.0,4.2,24.0,1.0,1.471
2,30,18,38.1,76.8,5.1,5.7,16.0,0.0,4.3,21.8,0.6,2.021
36,17,11,6.9,23.4,1.2,8.5,27.1,0.1,9.1,59.5,0.6,2.702
21,12,22,10.4,33.2,1.2,5.9,20.5,0.6,6.3,20.1,0.6,2.294
15,39,8,10.6,33.6,1.3,5.6,16.5,0.0,6.4,40.5,1.0,2.625
1,11,33,111.8,144.5,88.3,8.8,32.9,0.6,3.0,12.8,0.6,1.807
2,4,56,145.8,293.2,10.4,9.7,51.1,1.8,2.9,13.4,0.5,2.634
0,2,17,0.0,0.0,0.0,15.4,32.1,2.0,2.8,9.9,0.6,0.097
5,6,37,41.3,120.0,2.8,7.7,44.0,1.2,3.3,14.0,0.6,2.011
2,21,34,44.1,131.9,8.8,6.5,18.4,0.0,3.7,14.1,0.6,2.344
20,3,35,12.9,69.4,1.4,10.0,48.1,0.6,5.1,20.4,0.1,2.395
33,8,14,6.5,22.5,1.2,9.6,31.5,0.8,9.7,52.5,0.6,2.288
25,9,2,5.7,19.3,1.2,10.9,30.5,1.2,16.5,59.4,1.0,1.359
19,37,8,10.4,32.2,1.2,5.6,17.8,0.0,6.6,39.4,1.0,2.696
10,2,44,27.0,141.4,1.7,15.0,52.5,1.4,3.7,16.2,0.6,2.311
29,2,24,7.9,28.4,1.2,15.5,34.8,1.5,7.6,25.5,0.6,2.286
26,21,11,8.8,28.7,1.2,6.3,22.1,0.6,7.1,30.4,0.6,2.392
1,31,16,69.1,87.5,55.9,5.7,16.6,0.0,4.3,22.8,0.6,1.948
15,28,18,11.3,33.3,1.3,5.7,17.8,0.0,6.2,26.4,0.6,2.569
1,9,36,145.6,188.0,109.3,9.0,45.1,1.2,3.0,13.0,0.6,1.859
15,6,21,11.7,35.5,1.5,6.2,22.4,1.0,5.5,18.6,0.6,1.641
31,2,1,5.6,15.8,1.2,16.5,43.0,1.5,30.5,76.1,21.9,1.287
4,26,15,22.4,66.2,1.9,5.7,16.1,0.5,4.6,19.6,0.6,1.811
21,14,0,7.0,23.6,1.2,8.1,25.6,0.8,0.0,0.0,0.0,1.312
25,17,5,7.5,27.8,1.3,7.7,27.9,0.6,8.5,46.2,0.6,1.904
28,8,28,9.3,30.4,1.2,6.4,32.4,0.6,6.7,21.2,0.5,2.704
25,5,23,8.7,27.9,1.2,7.3,31.1,1.0,7.0,23.1,0.6,2.195
5,16,3,12.9,41.2,1.3,5.4,15.2,0.6,9.2,29.0,0.8,0.852
8,14,18,16.7,46.3,1.6,5.8,17.4,0.6,4.8,18.0,0.6,1.564
0,26,33,0.0,0.0,0.0,6.0,16.9,0.0,4.2,14.9,0.6,2.442
10,14,10,11.1,37.7,1.5,5.7,17.2,0.6,6.1,22.2,0.6,1.272
50,7,3,5.6,16.9,1.2,11.5,32.8,1.1,13.3,70.8,0.9,2.47
2,5,56,140.0,274.0,27.9,9.0,65.8,1.0,2.9,13.0,0.6,2.66
20,11,8,7.7,25.7,1.2,7.6,24.9,0.6,8.1,32.2,0.6,1.518
11,24,25,16.1,44.4,1.8,6.0,18.1,0.0,4.9,18.4,0.6,2.469
4,21,0,14.8,46.3,1.4,5.5,14.9,0.0,0.0,0.0,0.0,0.878
1,19,8,67.8,83.5,55.5,5.7,15.0,0.0,4.4,17.9,0.9,0.995
35,23,4,7.0,25.6,1.2,8.3,27.9,0.0,9.5,62.0,1.0,2.624
25,4,19,7.7,26.0,1.2,8.7,29.0,1.5,7.8,27.0,0.6,1.944
2,26,12,35.2,76.8,2.4,5.7,16.4,0.0,4.4,20.9,0.6,1.553
1,34,5,65.0,79.7,54.5,5.5,15.2,0.0,5.1,49.6,0.6,1.556
11,12,1,9.6,29.4,1.3,5.9,18.5,0.6,28.8,39.1,21.2,0.848
17,24,10,10.4,41.0,1.3,5.6,18.6,0.1,6.5,29.6,0.6,2.07
6,51,5,12.1,39.2,1.5,5.5,17.9,0.0,6.7,66.4,1.2,2.638
1,11,2,61.5,74.5,52.2,5.6,16.5,0.6,13.0,28.9,0.6,0.059
53,0,5,5.6,15.7,1.2,0.0,0.0,0.0,12.5,77.1,1.0,2.395
11,36,12,11.3,37.8,1.2,5.6,17.8,0.0,6.2,30.6,0.6,2.431
5,30,15,20.9,57.4,1.9,5.6,15.0,0.0,4.5,24.0,0.6,2.024
17,0,6,5.8,18.0,1.3,0.0,0.0,0.0,11.5,33.8,0.8,0.828
30,20,3,6.9,25.2,1.2,8.1,25.8,0.6,11.1,51.2,1.0,2.21
24,12,26,10.2,32.0,1.2,6.2,20.0,0.6,6.2,21.2,0.5,2.631
0,11,31,0.0,0.0,0.0,8.8,30.0,1.4,3.0,11.6,0.6,1.65
7,44,11,14.2,52.9,1.6,5.5,15.8,0.0,5.3,43.4,0.6,2.689
3,1,19,42.6,101.8,4.9,31.0,49.1,23.6,3.3,13.6,0.6,0.813
16,36,9,10.6,30.8,1.3,5.5,18.8,0.0,6.4,33.8,1.0,2.572
0,43,4,0.0,0.0,0.0,5.5,14.2,0.1,6.5,49.9,1.2,1.913
0,51,4,0.0,0.0,0.0,5.5,15.4,0.0,6.3,53.2,1.0,2.284
44,7,2,5.6,17.2,1.2,11.8,36.1,0.9,16.7,95.2,1.0,2.279
30,27,0,8.0,26.2,1.2,7.1,23.5,0.0,0.0,0.0,0.0,2.345
27,5,0,5.6,15.6,1.2,11.4,40.8,1.0,0.0,0.0,0.0,1.196
0,13,36,0.0,0.0,0.0,8.7,35.4,0.8,3.0,12.9,0.6,1.977
12,16,7,10.7,29.0,1.2,5.6,17.2,0.4,6.2,22.4,0.9,1.318
11,3,28,18.0,77.0,1.8,9.9,47.8,0.6,4.4,16.0,0.6,1.64
4,1,52,72.9,223.7,10.1,30.8,71.4,23.8,3.1,13.1,0.2,2.35
24,13,23,10.0,34.5,1.2,6.0,22.8,0.6,6.5,24.6,0.6,2.471
21,30,7,10.7,32.4,1.5,5.6,17.6,0.0,6.5,42.0,1.2,2.392
16,29,6,10.3,30.6,1.5,5.6,19.0,0.0,6.6,33.9,0.8,2.068
2,14,43,70.9,139.7,12.9,8.1,38.5,0.9,3.3,14.0,0.6,2.441
14,10,24,13.4,47.8,1.6,5.9,18.4,0.8,5.2,20.9,0.6,1.947
13,30,10,10.8,30.0,1.4,5.6,19.1,0.0,6.5,30.2,0.6,2.194
3,25,28,29.5,85.9,2.0,5.9,18.5,0.5,4.2,16.8,0.6,2.319
19,3,2,5.6,15.7,1.3,12.2,37.0,1.2,16.2,44.1,0.9,0.85
1,17,14,68.1,99.8,54.7,5.9,17.1,0.6,4.5,16.0,0.6,1.204
3,7,50,80.7,162.3,10.7,8.6,48.0,1.2,3.1,13.4,0.6,2.476
4,9,40,48.1,142.8,4.2,7.3,37.2,0.8,3.3,13.4,0.6,2.214
2,5,9,37.4,76.7,4.8,6.9,19.5,1.4,3.8,15.1,0.6,0.153
30,14,3,6.0,19.9,1.2,10.0,41.0,0.9,12.3,59.2,0.8,1.921
21,28,9,10.7,39.9,1.4,5.7,18.2,0.1,6.4,29.1,0.6,2.389
17,27,18,11.0,32.2,1.5,5.9,17.4,0.0,6.2,21.9,0.6,2.624
1,2,36,201.9,229.2,181.9,15.7,53.2,1.9,2.9,13.1,0.6,1.513
10,23,0,10.4,40.2,1.2,5.5,16.5,0.0,0.0,0.0,0.0,1.233
13,8,19,12.3,48.9,1.4,5.7,19.2,0.6,5.4,23.1,0.6,1.556
20,14,12,9.3,28.8,1.2,6.5,20.5,0.6,6.9,28.2,0.6,1.861
0,7,4,0.0,0.0,0.0,5.7,14.2,0.8,6.4,22.4,1.4,0.072
1,36,0,60.0,76.4,50.4,5.4,13.1,0.0,0.0,0.0,0.0,1.417
8,27,10,12.5,37.3,1.6,5.5,16.8,0.0,5.6,26.1,0.6,1.821
11,7,26,16.7,52.2,1.7,5.9,32.6,0.6,4.6,19.5,0.6,1.728
30,7,22,7.9,25.2,1.2,7.6,27.9,1.2,7.7,26.8,0.6,2.445
30,7,21,7.7,26.7,1.2,7.6,25.8,0.6,7.8,29.5,0.6,2.397
1,39,18,69.2,93.9,53.8,5.7,16.2,0.0,4.4,29.9,0.6,2.398
0,49,10,0.0,0.0,0.0,5.6,15.4,0.0,4.4,45.5,0.6,2.435
2,5,7,34.1,68.9,5.2,6.5,18.0,1.2,4.5,17.2,1.0,0.107
8,35,19,17.6,63.6,1.6,5.7,16.0,0.0,4.8,23.1,0.6,2.629
6,16,37,27.0,97.9,2.2,6.1,26.4,0.6,3.9,15.9,0.6,2.442
32,16,16,8.0,28.8,1.2,7.2,21.8,0.6,8.2,31.4,0.4,2.691
18,3,25,11.2,62.2,1.2,10.1,43.9,0.8,5.6,20.0,0.6,1.853
26,19,4,7.5,26.8,1.2,7.7,27.1,0.6,8.8,43.5,0.8,1.979
8,39,7,11.5,42.9,1.7,5.5,18.9,0.0,6.0,54.6,0.6,2.25
13,35,8,10.7,32.5,1.3,5.5,16.5,0.0,6.4,35.6,0.9,2.32
29,11,1,5.7,17.8,1.2,10.8,34.0,0.9,31.1,69.8,21.9,1.602
3,21,17,27.0,80.0,3.3,5.9,18.2,0.0,4.3,15.6,0.6,1.601
37,1,5,5.6,15.6,1.2,32.5,45.0,24.5,12.3,77.9,0.6,1.697
24,36,0,10.3,38.8,1.3,5.5,17.5,0.0,0.0,0.0,0.0,2.469
15,26,22,12.2,35.7,1.3,5.8,20.0,0.0,5.8,22.5,0.6,2.669
17,17,17,10.6,30.8,1.3,6.0,16.4,0.6,6.4,22.0,0.6,2.061
28,30,5,9.0,31.3,1.2,6.2,21.1,0.0,7.5,49.6,1.1,2.672
28,7,27,9.0,30.3,1.2,7.0,35.0,1.0,6.7,21.8,0.5,2.623
4,5,28,41.7,97.0,2.8,7.2,46.8,0.6,3.4,14.5,0.6,1.421
20,36,4,10.2,31.2,1.3,5.6,18.1,0.0,7.6,47.6,0.6,2.471
4,11,45,49.7,132.8,5.2,7.6,42.5,0.6,3.4,13.8,0.6,2.472
4,21,13,21.4,60.9,1.9,5.7,16.5,0.0,4.6,17.6,0.9,1.475
12,2,27,16.1,75.6,1.5,15.1,45.8,1.6,4.6,19.8,0.6,1.596
10,52,2,10.9,30.9,1.6,5.5,18.8,0.0,14.2,65.4,1.0,2.695
9,27,2,10.7,31.2,1.4,5.5,16.0,0.0,14.3,40.2,0.6,1.478
7,4,43,36.3,141.3,2.9,8.3,54.1,1.2,3.5,14.8,0.6,2.248
27,4,27,9.0,28.4,1.2,8.2,36.4,1.0,6.9,22.9,0.0,2.401
23,12,1,6.4,18.7,1.2,9.6,38.8,0.8,29.9,54.1,22.4,1.355
16,1,20,10.6,42.0,1.3,30.7,42.0,23.1,5.9,21.4,0.6,1.425
3,5,54,94.6,250.2,11.8,8.3,60.0,1.1,3.1,14.1,0.5,2.653
27,35,1,9.8,32.1,1.2,5.8,17.8,0.0,29.1,54.4,21.8,2.675
9,21,11,12.0,37.8,1.7,5.7,16.4,0.0,5.7,20.9,0.6,1.595
11,9,0,8.4,25.8,1.2,6.8,23.4,0.6,0.0,0.0,0.0,0.159
10,15,34,21.4,94.7,2.1,6.0,21.9,0.2,4.1,15.6,0.6,2.435
5,13,19,22.8,72.8,2.2,5.8,16.5,0.6,4.2,14.8,0.6,1.422
8,47,7,11.5,33.2,1.2,5.5,18.2,0.0,6.1,46.4,0.6,2.637
30,11,22,8.6,29.3,1.2,7.5,23.0,1.0,7.1,25.0,0.6,2.676
2,33,4,31.7,66.2,2.8,5.5,15.5,0.0,6.5,42.9,0.6,1.517
24,0,20,8.0,35.3,1.2,0.0,0.0,0.0,7.4,24.4,0.6,1.737
43,6,0,5.6,16.2,1.2,11.4,34.9,1.2,0.0,0.0,0.0,2.019
0,19,13,0.0,0.0,0.0,5.9,14.8,0.0,4.4,15.9,0.6,1.199
8,11,22,18.7,70.8,1.6,5.8,19.1,0.6,4.4,16.2,0.6,1.607
18,32,1,10.5,34.9,1.3,5.5,17.5,0.0,29.0,48.4,21.4,2.062
18,36,4,10.5,31.4,1.2,5.6,19.6,0.0,7.7,43.9,1.1,2.397
35,9,16,6.7,23.1,1.2,9.3,26.6,1.2,9.3,32.2,0.6,2.479
21,7,27,10.8,46.2,1.5,6.1,29.2,0.6,5.9,25.0,0.6,2.29
23,8,30,10.9,34.4,1.2,5.9,29.2,0.6,5.9,27.1,0.6,2.574
10,11,22,16.1,61.5,1.8,5.9,20.9,0.6,4.6,17.8,0.6,1.694
15,14,0,8.5,30.2,1.3,6.5,18.6,0.6,0.0,0.0,0.0,1.049
50,0,8,5.6,15.6,1.2,0.0,0.0,0.0,12.1,78.9,0.5,2.394
4,23,27,24.5,83.8,2.2,5.8,17.4,0.4,4.3,16.6,0.6,2.261
29,8,24,8.5,32.3,1.2,7.0,23.1,0.6,7.1,25.5,0.5,2.575
1,6,43,210.0,266.2,167.8,8.4,52.2,0.6,2.9,12.4,0.6,2.018
13,31,15,11.4,38.2,1.4,5.6,18.1,0.0,6.2,20.6,0.6,2.433
5,1,36,43.5,142.1,4.8,30.7,49.1,23.6,3.3,16.5,0.4,1.649
2,7,12,37.5,82.6,2.9,6.7,18.4,1.0,3.8,14.9,0.6,0.73
