numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
5,22,5,30.6,81.9,2.3,6.9,23.2,0.2,27.6,81.5,0.6,0.132
25,8,8,7.4,36.6,0.3,28.7,81.8,2.8,24.8,67.5,1.0,0.175
18,21,6,11.7,34.4,0.3,11.1,34.9,0.8,34.0,71.2,2.6,0.194
53,3,4,4.2,19.8,0.3,91.1,213.2,3.2,62.0,261.1,3.8,0.263
6,12,9,23.3,55.3,2.6,12.7,37.7,0.7,13.0,35.6,0.4,0.107
20,17,25,15.2,41.6,0.4,18.7,60.7,0.9,11.6,39.1,0.4,0.274
25,1,25,9.8,28.5,0.5,180.7,336.5,273.2,9.1,29.5,0.4,0.223
10,2,34,24.2,98.6,0.6,119.4,164.3,91.5,5.1,23.6,0.4,0.196
24,11,17,10.4,41.0,0.3,25.7,81.7,1.6,13.8,40.9,0.4,0.226
48,0,3,3.8,19.2,0.3,0.0,0.0,0.0,64.9,204.5,1.4,0.222
7,10,44,41.7,149.1,3.8,31.2,80.7,8.7,5.2,24.6,0.4,0.269
31,6,6,5.9,28.3,0.3,40.8,102.9,5.9,32.3,114.4,3.2,0.189
12,16,35,24.4,112.6,1.2,20.7,71.6,0.9,7.8,35.5,0.4,0.283
16,0,11,8.1,27.0,0.3,0.0,0.0,0.0,11.3,39.1,0.4,0.108
7,20,16,30.4,82.1,5.5,11.5,35.8,0.5,12.1,43.5,0.5,0.187
16,4,27,15.0,61.2,0.4,63.5,121.6,16.7,7.3,27.9,0.4,0.202
16,16,20,15.8,56.7,1.1,18.1,83.2,1.2,11.4,37.5,0.5,0.227
45,9,7,5.7,31.8,0.4,33.9,107.5,4.5,36.3,171.1,6.8,0.265
1,38,24,192.0,348.7,269.7,8.0,27.2,0.2,10.4,40.2,0.4,0.273
21,13,19,12.6,43.8,1.0,22.6,62.8,1.4,12.8,33.4,0.8,0.232
31,5,9,6.3,30.3,0.3,51.7,101.8,12.1,23.1,68.6,2.5,0.192
13,0,37,18.5,98.8,0.9,0.0,0.0,0.0,5.2,18.9,0.4,0.219
12,4,9,10.4,36.9,0.3,39.5,108.8,4.0,12.6,42.5,0.5,0.096
12,18,14,18.0,45.7,1.8,13.2,32.6,0.7,14.6,41.5,0.9,0.196
12,10,27,19.7,80.2,1.2,27.0,65.5,2.4,7.7,29.9,0.4,0.218
20,23,15,14.2,53.5,0.4,12.8,48.8,0.6,17.4,49.9,1.0,0.26
30,5,11,6.9,28.6,0.3,49.2,181.6,2.6,20.1,60.0,2.0,0.2
10,33,14,27.6,79.5,2.4,8.2,31.8,0.2,17.9,62.4,1.0,0.25
16,5,39,17.9,97.9,0.5,61.0,109.2,21.1,6.0,26.0,0.4,0.262
23,28,8,12.0,39.8,0.3,10.6,33.1,0.8,32.2,100.0,3.1,0.261
6,45,7,39.9,101.4,5.1,5.4,20.6,0.2,31.4,65.4,5.4,0.258
35,25,4,8.2,33.1,0.3,13.1,36.1,0.9,61.7,230.9,9.5,0.285
34,16,4,6.8,24.9,0.3,18.2,59.1,0.9,60.0,132.6,3.1,0.239
16,11,8,10.4,30.4,0.4,18.3,67.8,2.2,20.3,41.8,2.1,0.147
4,31,5,44.1,119.9,10.3,5.6,20.2,0.3,32.9,81.4,4.9,0.17
11,8,22,18.4,76.0,0.4,30.1,112.8,3.8,8.1,37.9,0.4,0.203
1,9,16,122.9,157.4,140.4,17.6,40.9,2.8,6.4,21.8,0.4,0.103
3,49,12,80.1,170.5,31.2,5.6,22.2,0.3,20.3,51.1,2.8,0.288
9,3,50,31.9,163.3,1.1,91.7,204.8,17.8,4.4,21.1,0.4,0.272
31,15,3,6.9,31.7,0.3,17.5,59.1,1.1,74.1,141.0,27.4,0.216
15,1,21,12.5,34.9,0.3,175.9,265.8,213.6,7.7,29.4,0.4,0.156
4,1,37,51.8,176.6,1.5,196.2,299.3,258.8,4.0,19.9,0.4,0.18
10,9,34,25.7,104.2,0.3,33.1,83.8,5.3,6.5,32.4,0.4,0.231
38,5,7,5.4,25.8,0.3,51.5,120.8,5.7,33.2,102.6,1.6,0.219
7,10,41,40.2,142.7,1.3,28.9,105.3,1.7,5.4,28.1,0.4,0.259
29,24,0,7.8,24.2,0.3,11.0,31.5,0.5,0.0,0.0,0.0,0.232
21,29,14,14.2,74.0,0.5,11.4,35.6,0.5,20.2,64.5,0.4,0.286
27,4,17,8.3,36.5,0.3,64.1,153.9,7.8,13.0,43.9,1.0,0.206
13,16,25,20.7,78.7,0.7,18.2,53.5,0.8,9.5,40.6,0.4,0.233
0,26,14,0.0,0.0,0.0,7.3,27.7,0.3,11.6,35.0,0.5,0.166
23,17,14,11.6,39.4,0.3,17.0,74.3,2.1,18.3,51.2,1.1,0.234
56,5,2,4.2,18.9,0.3,60.9,154.9,12.6,111.0,329.0,26.2,0.276
22,19,13,12.2,40.6,0.4,14.9,38.9,1.1,18.6,70.0,0.8,0.235
27,27,7,10.4,45.8,0.3,11.4,32.9,0.7,39.8,105.8,7.6,0.265
2,21,1,48.7,81.6,24.5,4.8,15.9,0.2,89.9,114.8,79.5,0.092
6,26,29,50.1,140.0,8.2,11.9,34.2,0.7,8.8,28.1,0.4,0.269
48,0,15,5.5,22.0,0.3,0.0,0.0,0.0,17.4,120.0,0.1,0.276
11,30,21,27.9,80.5,3.6,10.5,39.7,0.3,12.9,40.0,0.6,0.272
31,16,8,8.2,37.7,0.3,18.7,54.0,2.5,31.8,119.6,3.1,0.256
10,22,24,27.9,109.4,4.3,13.2,34.2,0.6,10.2,44.1,0.4,0.25
25,0,29,10.4,28.3,0.3,0.0,0.0,0.0,7.9,21.6,0.4,0.237
11,17,17,20.8,52.8,0.8,14.2,41.4,1.3,11.6,35.4,0.4,0.19
10,23,26,30.1,113.8,0.9,13.3,43.7,0.8,9.6,34.2,0.4,0.257
6,13,9,23.8,57.5,2.3,11.9,33.8,0.8,13.9,36.6,0.4,0.111
32,26,0,7.9,29.7,0.3,11.1,47.8,0.4,0.0,0.0,0.0,0.261
10,48,6,27.6,107.2,3.6,5.8,22.9,0.2,41.9,92.2,11.0,0.285
9,21,4,17.7,59.3,0.8,8.0,27.6,0.3,37.8,62.2,12.5,0.143
11,29,18,25.4,73.2,0.7,9.8,44.8,0.4,14.3,55.0,0.5,0.259
7,6,32,32.4,110.0,1.1,40.8,116.1,1.3,5.5,25.4,0.4,0.195
22,12,2,7.1,23.3,0.3,16.8,53.7,1.0,83.5,127.1,64.8,0.15
3,21,13,56.8,118.5,25.3,8.9,29.9,0.3,12.1,35.6,0.4,0.156
23,4,6,6.3,22.5,0.3,48.7,114.9,9.8,26.5,74.9,1.1,0.135
9,14,21,25.3,82.5,2.3,17.1,70.2,0.7,9.0,29.6,0.4,0.19
0,18,26,0.0,0.0,0.0,13.4,35.2,0.8,6.5,19.5,0.4,0.186
45,4,11,5.7,25.7,0.3,76.5,169.2,15.4,24.7,100.0,1.6,0.264
35,13,10,7.4,30.8,0.4,23.1,83.8,1.4,27.1,106.9,0.5,0.255
28,18,10,9.5,42.9,0.3,16.1,76.8,1.4,25.2,104.0,0.5,0.248
16,38,3,16.0,38.0,0.4,6.9,27.2,0.3,76.6,154.0,30.4,0.255
14,4,27,16.4,54.3,0.5,61.9,137.6,16.2,6.9,39.2,0.4,0.203
13,31,19,23.5,60.8,2.4,10.4,35.4,0.4,14.7,73.6,0.4,0.277
5,19,29,50.4,134.1,3.3,14.6,47.5,1.2,7.5,24.4,0.4,0.228
19,41,3,14.3,40.0,1.2,7.2,33.5,0.3,81.5,175.0,14.6,0.275
7,29,23,40.8,138.9,3.5,10.1,34.8,0.4,10.9,44.8,0.4,0.261
44,13,1,5.4,24.4,0.3,23.3,71.1,4.3,175.7,329.0,253.8,0.259
2,42,15,108.7,261.3,52.0,6.2,25.6,0.3,15.8,37.9,1.0,0.259
3,14,12,48.9,66.2,31.2,11.2,34.2,0.6,10.2,35.8,0.6,0.118
20,2,36,14.2,53.4,0.3,129.1,270.9,87.6,6.6,27.2,0.4,0.281
4,31,24,66.5,152.7,10.7,9.4,30.2,0.2,10.1,36.6,0.5,0.257
7,23,28,40.7,128.0,3.8,13.0,33.2,1.2,8.9,32.5,0.4,0.259
0,7,32,0.0,0.0,0.0,31.9,86.3,2.3,4.4,18.2,0.4,0.164
30,4,18,8.1,34.1,0.3,68.2,179.5,7.1,13.1,39.5,0.4,0.225
30,7,14,7.8,36.1,0.3,39.7,92.6,2.7,16.5,57.4,0.6,0.223
23,18,7,9.6,39.7,0.3,14.3,43.8,0.9,31.6,114.9,1.4,0.218
10,31,15,27.3,67.2,2.3,8.6,35.2,0.3,16.9,60.6,0.5,0.244
50,6,6,5.0,27.5,0.3,48.8,143.5,7.0,41.9,199.2,3.4,0.287
21,3,1,4.8,17.9,0.3,52.5,90.8,3.3,106.9,145.6,106.8,0.096
11,6,30,22.2,82.8,0.5,41.5,119.2,3.4,6.4,30.0,0.4,0.237
3,14,42,81.8,266.5,22.8,21.8,63.5,2.2,5.4,27.1,0.4,0.26
27,21,9,9.9,32.5,0.3,13.7,54.4,1.0,29.0,104.8,2.1,0.252
3,24,30,84.3,183.5,34.6,12.1,30.2,0.3,7.8,25.6,0.4,0.251
25,11,15,9.8,35.1,0.3,25.6,75.4,1.8,15.4,56.1,0.4,0.226
10,9,33,25.8,89.4,0.7,31.9,72.3,7.8,6.5,29.0,0.4,0.224
22,24,12,12.9,38.3,0.8,12.3,34.2,1.1,22.4,77.1,2.1,0.262
5,20,10,34.7,69.0,10.8,9.0,26.8,0.3,15.3,42.2,1.1,0.145
5,19,37,57.2,174.9,7.8,16.9,47.2,0.8,6.7,30.0,0.4,0.266
30,8,0,5.0,19.3,0.3,26.7,74.0,2.9,0.0,0.0,0.0,0.164
40,11,11,6.8,37.1,0.3,28.5,102.9,2.6,25.0,100.1,0.4,0.277
19,2,30,13.2,57.5,0.7,129.8,209.4,110.5,7.2,23.2,0.0,0.227
7,47,5,33.7,109.3,4.8,5.3,21.3,0.2,43.6,137.6,3.4,0.261
32,0,19,7.4,29.6,0.3,0.0,0.0,0.0,11.8,46.0,0.4,0.223
7,3,52,37.4,245.8,2.6,95.1,190.9,25.6,4.1,19.8,0.2,0.276
21,29,10,13.6,56.0,0.3,10.5,33.2,0.5,27.1,72.0,1.6,0.263
38,9,6,5.8,30.1,0.3,31.0,111.8,0.9,39.1,136.4,1.1,0.234
26,0,11,6.3,24.4,0.3,0.0,0.0,0.0,15.3,62.6,0.4,0.155
19,5,16,10.3,36.9,0.4,46.5,106.3,13.5,11.6,31.9,0.4,0.174
19,3,29,13.2,65.6,0.3,90.0,213.5,15.7,7.7,26.6,0.4,0.226
44,0,1,3.6,13.5,0.3,0.0,0.0,0.0,167.7,260.8,189.4,0.198
2,12,26,94.4,206.4,30.1,18.8,52.1,1.2,6.0,23.2,0.4,0.17
45,5,0,4.1,17.8,0.3,49.1,137.8,12.4,0.0,0.0,0.0,0.226
22,33,1,11.3,37.1,0.6,8.0,27.1,0.3,181.1,297.2,231.5,0.247
41,18,3,6.7,25.2,0.3,17.3,50.2,1.4,82.9,201.4,36.0,0.273
8,20,27,33.4,133.4,4.2,14.3,60.1,1.5,8.8,31.6,0.4,0.241
47,3,5,4.5,23.3,0.3,88.7,171.2,3.8,47.2,171.1,5.5,0.237
22,3,35,13.4,67.5,0.5,89.8,237.0,29.8,7.1,22.2,0.4,0.266
16,12,27,17.2,57.9,1.6,25.4,79.0,1.0,9.0,29.5,0.4,0.24
22,22,12,12.4,38.8,0.3,12.7,58.8,0.4,21.2,60.1,3.0,0.248
7,6,44,39.8,156.7,3.0,50.6,144.7,8.1,4.8,26.2,0.4,0.254
2,16,37,111.3,287.5,32.3,18.5,51.1,2.3,5.6,20.1,0.4,0.237
18,10,15,11.5,38.9,0.7,23.4,102.0,1.1,13.2,39.5,0.6,0.185
19,21,18,15.5,58.0,0.5,14.6,54.2,0.4,15.1,41.5,0.6,0.255
22,4,23,10.8,37.4,0.3,63.8,166.4,14.8,9.6,32.1,0.5,0.215
3,7,34,71.5,170.6,26.2,36.3,98.2,1.8,4.8,21.6,0.4,0.189
34,11,18,8.8,41.1,0.4,29.6,94.8,4.8,15.7,67.2,0.0,0.274
15,11,5,9.7,45.4,0.3,15.9,45.7,0.7,29.4,89.1,1.5,0.135
22,37,3,12.6,43.5,0.5,8.0,31.7,0.2,80.9,193.2,24.0,0.272
1,10,22,143.8,201.9,164.2,19.3,48.0,1.8,5.7,20.4,0.4,0.137
46,12,1,5.1,20.6,0.3,25.1,59.1,4.4,178.7,335.2,257.5,0.263
31,9,10,7.3,34.3,0.3,30.4,120.9,2.2,23.1,84.9,1.1,0.224
17,43,1,15.3,48.7,0.6,6.2,26.3,0.3,184.3,313.1,222.1,0.271
18,6,14,10.3,33.3,0.3,36.1,113.5,1.7,12.6,29.1,0.8,0.16
4,3,20,36.0,93.0,1.3,58.1,110.5,13.0,5.1,21.2,0.4,0.105
14,6,12,11.5,35.3,0.3,32.2,72.2,4.2,12.4,41.1,0.4,0.135
1,42,4,146.0,231.6,103.9,4.4,15.2,0.3,37.9,112.0,2.9,0.204
43,9,4,5.3,19.5,0.3,33.3,137.1,3.2,62.3,199.0,8.9,0.248
4,6,45,63.1,221.9,6.9,47.7,112.8,9.7,4.3,18.6,0.4,0.241
14,5,29,17.5,62.5,1.5,51.0,122.7,6.4,6.9,28.2,0.4,0.207
24,5,2,5.3,19.9,0.3,37.7,80.7,8.0,73.4,96.4,65.1,0.127
55,2,5,4.2,18.3,0.3,131.2,244.4,97.2,52.1,219.0,11.5,0.271
1,24,7,131.4,179.9,141.4,6.0,17.3,0.2,18.7,52.6,1.6,0.136
53,7,4,4.7,21.8,0.3,42.3,113.8,5.8,58.1,294.0,2.0,0.288
37,23,0,7.0,25.6,0.4,12.6,53.2,0.3,0.0,0.0,0.0,0.271
17,17,5,10.8,35.4,0.5,12.4,30.5,1.0,36.0,66.9,0.6,0.16
1,24,19,173.1,263.5,201.9,9.3,30.4,0.3,9.4,25.1,0.5,0.193
3,38,21,87.3,192.9,26.0,7.9,28.3,0.3,12.4,32.9,0.5,0.274
1,29,24,189.5,321.9,234.9,9.1,30.8,0.3,9.1,33.6,0.5,0.241
3,24,5,48.5,83.0,20.1,6.1,21.1,0.2,26.8,53.4,4.6,0.132
12,15,12,16.5,50.8,0.6,14.3,57.0,0.5,14.8,34.2,0.6,0.163
30,15,1,6.6,25.9,0.3,16.4,52.0,1.2,165.4,262.2,197.9,0.197
5,19,17,40.4,107.0,3.7,11.5,33.0,0.7,10.4,39.4,0.5,0.174
8,3,24,22.5,69.1,1.3,69.6,105.8,36.9,5.8,25.1,0.4,0.146
0,26,12,0.0,0.0,0.0,6.8,25.2,0.4,12.6,37.2,1.0,0.156
2,30,18,110.1,193.3,70.8,8.1,29.7,0.3,11.2,36.8,0.6,0.222
36,17,11,8.3,35.0,0.3,19.8,93.5,1.5,25.4,122.6,0.8,0.287
21,12,22,13.0,39.7,0.7,25.1,84.0,3.6,11.5,32.5,0.4,0.241
15,39,8,19.3,67.3,2.1,7.4,32.3,0.3,32.3,93.8,5.1,0.272
1,11,33,179.6,277.2,214.8,22.6,70.7,1.2,5.0,22.0,0.4,0.188
2,4,56,119.8,324.1,42.7,68.7,240.4,8.0,3.7,17.4,0.4,0.272
0,2,17,0.0,0.0,0.0,64.1,81.8,56.3,3.9,14.4,0.4,0.162
5,6,37,46.5,149.9,14.2,42.9,91.6,8.4,4.8,19.1,0.4,0.209
2,21,34,122.4,295.6,39.0,14.1,44.1,1.3,6.6,22.5,0.5,0.255
20,3,35,14.3,71.9,0.6,90.6,209.2,36.8,6.9,26.4,0.4,0.256
33,8,14,7.6,32.2,0.3,37.8,94.0,5.0,17.9,61.8,2.5,0.237
25,9,2,6.1,22.6,0.3,22.9,76.6,1.8,82.7,135.8,58.1,0.15
19,37,8,15.5,57.2,0.3,8.5,32.3,0.6,34.6,99.8,3.2,0.288
10,2,44,26.8,136.5,0.5,135.9,202.6,109.8,4.7,22.1,0.4,0.248
29,2,24,9.0,29.2,0.3,133.1,258.7,95.2,10.0,31.4,0.4,0.243
26,21,11,10.5,46.8,0.4,14.4,51.2,0.9,24.4,96.2,0.5,0.263
1,31,16,181.4,271.4,210.9,7.3,27.8,0.4,12.4,36.8,0.9,0.214
15,28,18,20.5,51.9,2.9,11.2,33.8,0.3,15.4,55.0,1.0,0.263
1,9,36,187.9,289.5,209.6,28.4,92.4,7.3,4.7,17.9,0.4,0.197
15,6,21,14.3,35.3,0.6,40.9,90.8,9.2,8.8,26.4,0.4,0.182
31,2,1,4.2,15.0,0.3,91.3,176.7,54.5,136.4,201.0,151.6,0.142
4,26,15,52.3,114.4,16.1,8.6,26.2,0.3,12.6,37.9,0.4,0.192
21,14,0,7.2,20.4,0.3,13.8,47.8,1.0,0.0,0.0,0.0,0.143
25,17,5,8.8,26.1,0.3,14.7,53.2,0.9,44.1,111.6,8.8,0.204
28,8,28,11.6,39.9,0.3,41.0,127.2,3.1,10.0,35.5,0.0,0.288
25,5,23,10.3,39.2,0.3,58.1,131.6,12.2,10.3,30.6,0.5,0.234
5,16,3,22.4,42.2,1.3,7.6,25.2,0.3,34.6,65.8,16.1,0.095
8,14,18,25.7,79.7,2.8,16.1,55.8,0.8,9.6,27.5,0.4,0.172
0,26,33,0.0,0.0,0.0,11.4,30.8,0.5,7.0,22.0,0.4,0.257
10,14,10,17.1,41.8,0.8,13.5,44.7,0.8,15.3,47.0,0.5,0.139
50,7,3,4.8,24.9,0.3,43.6,112.4,8.5,70.5,282.2,9.9,0.263
2,5,56,123.6,338.8,39.0,59.4,194.8,12.3,3.6,16.1,0.4,0.274
20,11,8,9.1,33.7,0.3,19.6,67.7,1.0,23.0,71.2,1.1,0.165
11,24,25,27.0,105.8,1.3,13.0,39.9,0.3,10.3,35.1,0.8,0.261
4,21,0,26.1,47.9,2.3,5.1,16.5,0.2,0.0,0.0,0.0,0.096
1,19,8,123.1,165.2,123.6,7.2,23.8,0.2,14.2,38.9,1.1,0.119
35,23,4,7.8,31.9,0.3,13.7,36.3,0.8,66.2,204.9,4.9,0.273
25,4,19,9.1,33.0,0.3,62.2,172.1,6.8,11.6,38.4,0.5,0.21
2,26,12,90.3,137.4,66.1,7.2,24.7,0.2,13.9,32.6,1.0,0.172
1,34,5,147.4,214.2,125.5,4.9,21.2,0.2,30.6,65.9,2.8,0.169
11,12,1,9.7,29.7,0.3,11.2,27.9,0.5,102.2,134.4,105.8,0.094
17,24,10,14.3,62.4,1.0,10.8,31.2,0.5,23.2,72.9,0.8,0.225
6,51,5,41.0,100.2,5.5,4.9,19.7,0.3,44.3,117.2,7.1,0.275
1,11,2,59.3,78.8,51.5,6.6,20.8,0.3,26.7,45.4,12.2,0.039
53,0,5,4.0,17.1,0.3,0.0,0.0,0.0,47.3,186.5,4.1,0.256
11,36,12,24.8,68.8,0.6,7.6,46.8,0.2,22.0,59.8,4.6,0.26
5,30,15,46.3,109.6,1.2,8.1,28.8,0.3,14.4,38.0,1.1,0.219
17,0,6,6.0,23.8,0.3,0.0,0.0,0.0,18.6,49.1,1.0,0.1
30,20,3,7.7,30.3,0.5,13.9,38.5,0.8,75.7,156.0,34.1,0.233
24,12,26,12.6,33.4,0.4,27.0,88.2,1.4,11.1,31.9,0.4,0.274
0,11,31,0.0,0.0,0.0,21.6,66.4,2.6,4.9,18.4,0.4,0.177
7,44,11,38.5,101.7,5.8,6.2,27.4,0.3,23.8,65.1,1.6,0.274
3,1,19,42.4,87.9,17.7,137.2,188.2,154.6,4.5,17.9,0.4,0.087
16,36,9,17.9,54.3,0.5,8.0,33.7,0.3,29.7,69.8,2.9,0.269
0,43,4,0.0,0.0,0.0,4.2,15.2,0.3,36.8,79.6,1.1,0.199
0,51,4,0.0,0.0,0.0,4.1,17.6,0.2,38.5,88.9,3.2,0.236
44,7,2,4.6,26.1,0.3,38.8,92.8,6.5,102.3,243.5,42.8,0.23
30,27,0,8.1,26.3,0.3,10.5,35.8,0.5,0.0,0.0,0.0,0.251
27,5,0,4.6,18.4,0.3,37.1,89.0,4.5,0.0,0.0,0.0,0.13
0,13,36,0.0,0.0,0.0,20.3,95.2,1.2,5.1,16.9,0.4,0.214
12,16,7,14.3,43.5,0.5,11.8,30.9,0.6,22.2,62.9,1.0,0.145
11,3,28,20.0,69.8,0.9,80.6,140.8,35.2,6.1,25.5,0.4,0.18
4,1,52,65.8,251.4,6.9,199.6,375.7,315.6,3.7,16.1,0.4,0.253
24,13,23,12.3,40.5,1.2,24.3,92.9,2.4,11.8,36.8,0.9,0.262
21,30,7,12.9,62.1,0.4,9.5,31.9,0.2,35.9,94.0,3.4,0.264
16,29,6,14.8,46.3,0.6,8.4,35.9,0.3,38.3,90.4,11.0,0.225
2,14,43,124.9,302.9,46.3,21.4,83.3,2.5,5.0,22.1,0.4,0.258
14,10,24,17.1,57.5,0.4,26.0,97.1,2.0,8.9,35.0,0.5,0.212
13,30,10,19.8,57.6,1.2,8.7,34.3,0.4,23.5,51.4,1.8,0.231
3,25,28,87.0,168.9,38.2,11.6,35.5,0.7,8.4,30.1,0.4,0.249
19,3,2,5.2,19.5,0.3,48.9,119.4,6.2,58.2,85.2,44.1,0.094
1,17,14,137.4,194.7,139.4,10.0,29.2,0.5,9.3,24.1,0.4,0.187
3,7,50,84.6,234.3,38.7,44.5,126.8,10.1,4.1,17.4,0.4,0.263
4,9,40,61.8,157.8,10.8,32.4,135.3,3.2,5.0,19.9,0.4,0.228
2,5,9,42.7,64.7,25.3,21.9,47.8,1.7,7.0,21.8,0.4,0.076
30,14,3,6.9,31.9,0.3,18.0,58.7,1.7,69.3,157.4,21.4,0.201
21,28,9,12.9,49.4,0.4,10.3,29.1,0.4,27.8,83.8,1.4,0.259
17,27,18,18.0,58.8,1.2,11.8,39.0,0.4,15.8,45.1,0.5,0.272
1,2,36,161.2,244.4,179.7,102.6,160.1,72.2,3.6,13.8,0.4,0.164
10,23,0,14.5,34.6,1.3,6.8,23.9,0.3,0.0,0.0,0.0,0.135
13,8,19,15.6,47.7,0.4,29.7,88.3,2.7,9.4,30.8,0.4,0.172
20,14,12,11.3,35.6,0.3,17.9,43.9,2.2,17.7,51.4,1.2,0.196
0,7,4,0.0,0.0,0.0,10.2,31.4,0.4,10.7,28.8,0.8,0.045
1,36,0,81.4,117.6,61.4,4.0,13.4,0.4,0.0,0.0,0.0,0.158
8,27,10,27.3,65.7,4.6,8.0,23.4,0.2,19.9,43.9,0.6,0.193
11,7,26,20.1,56.0,0.5,35.7,117.4,1.6,7.1,26.9,0.4,0.191
30,7,22,9.5,42.2,0.3,43.0,120.2,9.1,12.6,51.9,0.4,0.259
30,7,21,9.1,47.3,0.4,42.7,111.6,4.8,12.8,40.0,0.5,0.257
1,39,18,193.6,337.2,243.5,6.8,26.3,0.3,13.0,38.0,0.4,0.257
0,49,10,0.0,0.0,0.0,5.0,18.6,0.2,20.8,59.0,2.4,0.26
2,5,7,36.2,64.5,16.2,19.3,40.4,1.6,8.1,25.9,0.4,0.081
8,35,19,35.7,85.7,4.4,8.4,35.9,0.3,13.8,46.8,0.6,0.273
6,16,37,47.7,174.5,2.2,19.6,84.8,0.9,6.2,31.1,0.4,0.259
32,16,16,9.7,40.3,0.3,21.4,100.1,2.8,17.5,77.1,1.4,0.285
18,3,25,12.8,41.8,0.3,81.9,157.1,18.5,8.0,29.0,0.4,0.198
26,19,4,8.5,26.1,0.3,13.6,40.1,1.0,53.6,149.5,2.4,0.215
8,39,7,30.8,95.7,7.5,6.2,19.2,0.3,32.0,101.9,1.6,0.237
13,35,8,20.8,66.3,3.0,7.4,28.1,0.3,29.4,90.2,2.8,0.248
29,11,1,6.0,22.4,0.3,20.6,51.2,1.8,151.4,235.6,177.6,0.173
3,21,17,64.8,121.4,23.2,10.1,31.3,0.6,10.2,31.5,0.5,0.177
37,1,5,4.6,16.7,0.3,198.4,308.0,253.9,40.2,102.5,8.6,0.186
24,36,0,10.8,30.5,0.5,8.0,29.1,0.3,0.0,0.0,0.0,0.263
15,26,22,20.7,52.2,2.6,12.9,41.4,0.3,12.8,55.1,0.6,0.274
17,17,17,14.9,41.3,0.5,16.0,57.7,1.0,14.0,35.9,1.0,0.221
28,30,5,10.2,40.6,0.3,10.6,36.4,0.3,53.3,138.4,5.1,0.277
28,7,27,10.6,35.5,0.4,45.2,123.6,10.2,10.4,28.6,0.5,0.274
4,5,28,47.6,108.8,3.2,42.5,131.0,3.6,5.0,20.9,0.4,0.151
20,36,4,13.2,37.6,0.7,7.9,38.2,0.3,58.8,158.4,2.2,0.264
4,11,45,66.8,242.5,4.7,28.3,88.0,2.6,5.2,28.4,0.4,0.264
4,21,13,44.7,111.8,4.2,9.1,33.7,0.3,12.8,51.4,0.5,0.16
12,2,27,17.3,53.2,1.1,114.9,168.4,101.3,6.1,28.0,0.4,0.183
10,52,2,25.5,64.7,3.4,5.0,18.7,0.3,105.8,185.9,53.8,0.282
9,27,2,19.4,43.5,2.5,6.4,21.5,0.2,80.2,122.5,56.5,0.158
7,4,43,36.2,198.2,2.3,68.8,144.2,11.7,4.7,22.5,0.4,0.233
27,4,27,10.4,34.5,0.4,70.9,178.8,17.2,9.5,30.9,0.0,0.257
23,12,1,6.7,24.9,0.3,16.9,39.6,1.2,140.5,201.2,163.8,0.151
16,1,20,11.5,36.1,0.6,173.9,266.8,228.4,8.0,22.6,0.4,0.155
3,5,54,85.0,293.0,24.5,60.7,163.7,13.1,4.0,19.1,0.4,0.272
27,35,1,10.3,31.0,0.4,8.8,32.6,0.5,190.8,358.5,274.5,0.278
9,21,11,22.6,69.5,1.0,9.9,30.2,0.4,16.6,48.9,1.5,0.174
11,9,0,7.7,24.4,0.3,13.0,37.3,1.1,0.0,0.0,0.0,0.129
10,15,34,29.7,112.5,3.3,21.1,91.1,2.8,7.3,31.8,0.4,0.257
5,13,19,38.0,80.4,6.0,15.8,72.2,0.9,8.3,27.5,0.4,0.153
8,47,7,32.3,73.5,6.1,5.6,20.7,0.2,34.9,60.6,9.5,0.276
30,11,22,10.4,39.7,0.7,29.2,99.2,3.8,13.0,50.6,0.8,0.278
2,33,4,78.0,173.7,26.7,4.8,17.5,0.2,37.6,77.9,5.8,0.164
24,0,20,8.7,27.5,0.3,0.0,0.0,0.0,9.8,27.6,0.4,0.187
43,6,0,4.3,17.1,0.3,42.9,94.9,6.3,0.0,0.0,0.0,0.214
0,19,13,0.0,0.0,0.0,8.6,33.6,0.3,9.9,28.9,0.5,0.131
8,11,22,25.1,97.9,0.9,21.4,89.2,1.5,7.8,27.1,0.4,0.175
18,32,1,12.5,46.2,0.3,7.5,26.0,0.3,160.0,267.6,195.9,0.23
18,36,4,14.9,50.2,1.1,7.4,29.9,0.2,58.7,138.6,5.4,0.259
35,9,16,7.9,40.9,0.3,34.6,110.2,2.0,17.3,62.2,0.6,0.262
21,7,27,12.9,60.5,0.3,42.8,112.2,9.2,8.9,41.6,0.4,0.242
23,8,30,12.9,43.1,0.5,39.2,130.8,1.8,9.0,32.9,0.5,0.269
10,11,22,21.0,88.1,0.8,22.4,79.1,3.2,8.5,34.9,0.4,0.182
15,14,0,8.4,25.6,0.3,11.3,32.2,0.4,0.0,0.0,0.0,0.117
50,0,8,4.5,21.7,0.3,0.0,0.0,0.0,32.6,158.2,0.9,0.258
4,23,27,62.4,143.8,6.1,11.9,30.4,0.8,8.4,35.6,0.4,0.238
29,8,24,10.4,43.1,0.3,39.6,105.2,4.9,11.4,40.1,0.6,0.269
1,6,43,190.7,324.5,235.9,42.7,128.4,5.2,4.0,18.8,0.4,0.225
